fight_id	turn	field	sim_value	engine_value	action_context	suspected_reading_corruption
soak-20260804-224517-run005#f4		xfeed.n_cards_played	14	20	soak vs mod feed	1
soak-20260804-224517-run005#f4		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-224517-run005#f4	4	xfeed.meters.encore	0	1	soak vs mod feed	1
soak-20260804-225937-run001#f2		xfeed.hp_start	1	60	soak vs mod feed	1
soak-20260804-225937-run001#f2		xfeed.hp_end	0	1	soak vs mod feed	1
soak-20260804-225937-run001#f2		xfeed.hp_lost	1	59	soak vs mod feed	1
soak-20260804-225937-run001#f2		xfeed.max_hp	1	60	soak vs mod feed	1
soak-20260804-225937-run001#f2		xfeed.turns	1	5	soak vs mod feed	1
soak-20260804-225937-run001#f2		xfeed.damage_dealt	15.0	35	soak vs mod feed	1
soak-20260804-225937-run001#f2		xfeed.damage_taken	0	6	soak vs mod feed	1
soak-20260804-225937-run001#f2		xfeed.n_cards_played	3	18	soak vs mod feed	1
soak-20260804-225937-run001#f2		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-225937-run001#f2		xfeed.floor	8	2	soak vs mod feed	1
soak-20260804-225937-run001#f2	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run001#f2	1	xfeed.enemy_pool	81	43	soak vs mod feed	1
soak-20260804-225937-run001#f2	1	xfeed.hp_trajectory	(1, 0)	(60, 0)	soak vs mod feed (hp,block)	1
soak-20260804-225937-run002#f1		xfeed.damage_dealt	49.0	42	soak vs mod feed	1
soak-20260804-225937-run002#f1		xfeed.n_cards_played	20	30	soak vs mod feed	1
soak-20260804-225937-run002#f1		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-225937-run002#f1	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run002#f1	2	xfeed.meters.encore	-1	5	soak vs mod feed	1
soak-20260804-225937-run002#f1	3	xfeed.meters.encore	-1	5	soak vs mod feed	1
soak-20260804-225937-run002#f1	4	xfeed.meters.encore	-1	10	soak vs mod feed	1
soak-20260804-225937-run002#f1	5	xfeed.meters.encore	-1	8	soak vs mod feed	1
soak-20260804-225937-run002#f1	6	xfeed.meters.encore	-1	8	soak vs mod feed	1
soak-20260804-225937-run002#f1	7	xfeed.meters.encore	-1	13	soak vs mod feed	1
soak-20260804-225937-run002#f1	8	xfeed.meters.encore	-1	13	soak vs mod feed	1
soak-20260804-225937-run002#f1	9	xfeed.meters.encore	-1	10	soak vs mod feed	1
soak-20260804-225937-run002#f2		xfeed.damage_dealt	42.0	37	soak vs mod feed	1
soak-20260804-225937-run002#f2		xfeed.n_cards_played	16	22	soak vs mod feed	1
soak-20260804-225937-run002#f2		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-225937-run002#f2	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run002#f2	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run002#f2	3	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run002#f2	4	xfeed.meters.encore	-1	5	soak vs mod feed	1
soak-20260804-225937-run002#f2	5	xfeed.meters.encore	-1	2	soak vs mod feed	1
soak-20260804-225937-run002#f3		xfeed.damage_dealt	123.0	112	soak vs mod feed	1
soak-20260804-225937-run002#f3		xfeed.n_cards_played	26	35	soak vs mod feed	1
soak-20260804-225937-run002#f3		xfeed.outcome	survived	died	soak vs mod feed	1
soak-20260804-225937-run002#f3	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run002#f3	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run002#f3	3	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run002#f3	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run002#f3	5	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run002#f3	6	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run002#f3	7	xfeed.meters.salon_cap	3	4	soak vs mod feed	1
soak-20260804-225937-run002#f3	7	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run002#f3	8	xfeed.meters.salon_cap	3	4	soak vs mod feed	1
soak-20260804-225937-run002#f3	8	xfeed.meters.encore	-1	2	soak vs mod feed	1
soak-20260804-225937-run002#f3	9	xfeed.meters.salon_cap	3	4	soak vs mod feed	1
soak-20260804-225937-run002#f3	9	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f1		xfeed.damage_dealt	40.0	38	soak vs mod feed	1
soak-20260804-225937-run003#f1		xfeed.n_cards_played	11	16	soak vs mod feed	1
soak-20260804-225937-run003#f1		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-225937-run003#f1	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f1	2	xfeed.meters.encore	-1	4	soak vs mod feed	1
soak-20260804-225937-run003#f1	3	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f1	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f2		xfeed.damage_dealt	48.0	41	soak vs mod feed	1
soak-20260804-225937-run003#f2		xfeed.n_cards_played	15	22	soak vs mod feed	1
soak-20260804-225937-run003#f2		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-225937-run003#f2	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f2	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f2	3	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f2	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f2	5	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f2	6	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f3		xfeed.damage_dealt	50.0	46	soak vs mod feed	1
soak-20260804-225937-run003#f3		xfeed.n_cards_played	10	15	soak vs mod feed	1
soak-20260804-225937-run003#f3		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-225937-run003#f3	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f3	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f3	3	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f3	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f4		xfeed.damage_dealt	79.0	41	soak vs mod feed	1
soak-20260804-225937-run003#f4		xfeed.n_cards_played	17	24	soak vs mod feed	1
soak-20260804-225937-run003#f4		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-225937-run003#f4	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f4	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f4	3	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f4	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f4	5	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260804-225937-run003#f4	6	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f1		xfeed.damage_dealt	42.0	34	soak vs mod feed	1
soak-20260805-003056-run001#f1		xfeed.n_cards_played	15	22	soak vs mod feed	1
soak-20260805-003056-run001#f1		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-003056-run001#f1	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f1	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f1	3	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f1	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f1	5	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f1	6	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f2		xfeed.damage_dealt	32.0	27	soak vs mod feed	1
soak-20260805-003056-run001#f2		xfeed.n_cards_played	12	16	soak vs mod feed	1
soak-20260805-003056-run001#f2		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-003056-run001#f2	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f2	2	xfeed.meters.encore	-1	5	soak vs mod feed	1
soak-20260805-003056-run001#f2	3	xfeed.meters.encore	-1	4	soak vs mod feed	1
soak-20260805-003056-run001#f2	4	xfeed.meters.encore	-1	3	soak vs mod feed	1
soak-20260805-003056-run001#f3		xfeed.n_cards_played	17	25	soak vs mod feed	1
soak-20260805-003056-run001#f3		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-003056-run001#f3	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f3	2	xfeed.meters.encore	-1	5	soak vs mod feed	1
soak-20260805-003056-run001#f3	3	xfeed.meters.encore	-1	5	soak vs mod feed	1
soak-20260805-003056-run001#f3	4	xfeed.meters.encore	-1	4	soak vs mod feed	1
soak-20260805-003056-run001#f3	5	xfeed.meters.encore	-1	9	soak vs mod feed	1
soak-20260805-003056-run001#f3	6	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f3	7	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f4		xfeed.damage_dealt	68.0	64	soak vs mod feed	1
soak-20260805-003056-run001#f4		xfeed.n_cards_played	21	30	soak vs mod feed	1
soak-20260805-003056-run001#f4		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-003056-run001#f4	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f4	2	xfeed.meters.encore	-1	1	soak vs mod feed	1
soak-20260805-003056-run001#f4	3	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f4	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f4	5	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f4	6	xfeed.meters.encore	-1	3	soak vs mod feed	1
soak-20260805-003056-run001#f4	7	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f4	8	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f5		xfeed.hp_end	0	1	soak vs mod feed	1
soak-20260805-003056-run001#f5		xfeed.hp_lost	24	23	soak vs mod feed	1
soak-20260805-003056-run001#f5		xfeed.n_cards_played	20	29	soak vs mod feed	1
soak-20260805-003056-run001#f5		xfeed.outcome	survived	died	soak vs mod feed	1
soak-20260805-003056-run001#f5	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f5	2	xfeed.meters.encore	-1	1	soak vs mod feed	1
soak-20260805-003056-run001#f5	3	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f5	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f5	5	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f5	6	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f5	7	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f5	8	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run001#f5	9	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run002#f1		xfeed.damage_dealt	48.0	37	soak vs mod feed	1
soak-20260805-003056-run002#f1		xfeed.n_cards_played	14	20	soak vs mod feed	1
soak-20260805-003056-run002#f1		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-003056-run002#f1	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run002#f1	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run002#f1	3	xfeed.meters.encore	-1	5	soak vs mod feed	1
soak-20260805-003056-run002#f1	4	xfeed.meters.encore	-1	5	soak vs mod feed	1
soak-20260805-003056-run002#f1	5	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run002#f2		xfeed.hp_end	48	51	soak vs mod feed	1
soak-20260805-003056-run002#f2		xfeed.hp_lost	3	0	soak vs mod feed	1
soak-20260805-003056-run002#f2		xfeed.damage_dealt	36.0	30	soak vs mod feed	1
soak-20260805-003056-run002#f2		xfeed.n_cards_played	12	16	soak vs mod feed	1
soak-20260805-003056-run002#f2		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-003056-run002#f2	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run002#f2	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run002#f2	3	xfeed.meters.encore	-1	4	soak vs mod feed	1
soak-20260805-003056-run002#f2	4	xfeed.meters.encore	-1	2	soak vs mod feed	1
soak-20260805-003056-run002#f3		xfeed.damage_dealt	32.0	20	soak vs mod feed	1
soak-20260805-003056-run002#f3		xfeed.n_cards_played	13	18	soak vs mod feed	1
soak-20260805-003056-run002#f3		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-003056-run002#f3	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run002#f3	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run002#f3	3	xfeed.meters.encore	-1	4	soak vs mod feed	1
soak-20260805-003056-run002#f3	4	xfeed.meters.encore	-1	8	soak vs mod feed	1
soak-20260805-003056-run002#f4		xfeed.hp_end	0	1	soak vs mod feed	1
soak-20260805-003056-run002#f4		xfeed.hp_lost	60	59	soak vs mod feed	1
soak-20260805-003056-run002#f4		xfeed.n_cards_played	20	27	soak vs mod feed	1
soak-20260805-003056-run002#f4		xfeed.outcome	survived	died	soak vs mod feed	1
soak-20260805-003056-run002#f4	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run002#f4	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run002#f4	3	xfeed.meters.encore	-1	5	soak vs mod feed	1
soak-20260805-003056-run002#f4	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run002#f4	5	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run002#f4	6	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run002#f4	7	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f1		xfeed.damage_dealt	48.0	40	soak vs mod feed	1
soak-20260805-003056-run003#f1		xfeed.n_cards_played	15	21	soak vs mod feed	1
soak-20260805-003056-run003#f1		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-003056-run003#f1	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f1	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f1	3	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f1	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f1	5	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f2		xfeed.n_cards_played	11	16	soak vs mod feed	1
soak-20260805-003056-run003#f2		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-003056-run003#f2	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f2	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f2	3	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f2	4	xfeed.meters.encore	-1	4	soak vs mod feed	1
soak-20260805-003056-run003#f3		xfeed.damage_dealt	35.0	23	soak vs mod feed	1
soak-20260805-003056-run003#f3		xfeed.n_cards_played	10	14	soak vs mod feed	1
soak-20260805-003056-run003#f3		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-003056-run003#f3	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f3	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f3	3	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f4		xfeed.damage_dealt	89.0	82	soak vs mod feed	1
soak-20260805-003056-run003#f4		xfeed.n_cards_played	13	20	soak vs mod feed	1
soak-20260805-003056-run003#f4		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-003056-run003#f4	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f4	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f4	3	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f4	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f4	5	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f4	6	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f5		xfeed.damage_dealt	56.0	47	soak vs mod feed	1
soak-20260805-003056-run003#f5		xfeed.n_cards_played	17	24	soak vs mod feed	1
soak-20260805-003056-run003#f5		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-003056-run003#f5	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f5	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f5	3	xfeed.meters.encore	-1	5	soak vs mod feed	1
soak-20260805-003056-run003#f5	4	xfeed.meters.encore	-1	1	soak vs mod feed	1
soak-20260805-003056-run003#f5	5	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f5	6	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f6		xfeed.damage_dealt	136.0	130	soak vs mod feed	1
soak-20260805-003056-run003#f6		xfeed.n_cards_played	28	37	soak vs mod feed	1
soak-20260805-003056-run003#f6		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-003056-run003#f6	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f6	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f6	3	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f6	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f6	5	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f6	6	xfeed.meters.encore	-1	2	soak vs mod feed	1
soak-20260805-003056-run003#f6	7	xfeed.meters.encore	-1	2	soak vs mod feed	1
soak-20260805-003056-run003#f6	8	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f7		xfeed.damage_dealt	59.0	53	soak vs mod feed	1
soak-20260805-003056-run003#f7		xfeed.n_cards_played	18	24	soak vs mod feed	1
soak-20260805-003056-run003#f7		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-003056-run003#f7	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f7	2	xfeed.meters.encore	-1	5	soak vs mod feed	1
soak-20260805-003056-run003#f7	3	xfeed.meters.encore	-1	4	soak vs mod feed	1
soak-20260805-003056-run003#f7	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f7	5	xfeed.meters.encore	-1	2	soak vs mod feed	1
soak-20260805-003056-run003#f8		xfeed.damage_dealt	72.0	61	soak vs mod feed	1
soak-20260805-003056-run003#f8		xfeed.n_cards_played	18	25	soak vs mod feed	1
soak-20260805-003056-run003#f8		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-003056-run003#f8	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f8	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f8	3	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-003056-run003#f8	4	xfeed.meters.encore	-1	5	soak vs mod feed	1
soak-20260805-003056-run003#f8	5	xfeed.meters.encore	-1	5	soak vs mod feed	1
soak-20260805-003056-run003#f8	6	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run001#f1		xfeed.n_cards_played	9	13	soak vs mod feed	1
soak-20260805-004135-run001#f1		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-004135-run001#f1	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run001#f1	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run001#f1	3	xfeed.meters.encore	-1	2	soak vs mod feed	1
soak-20260805-004135-run001#f2		xfeed.damage_dealt	43.0	37	soak vs mod feed	1
soak-20260805-004135-run001#f2		xfeed.n_cards_played	8	12	soak vs mod feed	1
soak-20260805-004135-run001#f2		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-004135-run001#f2	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run001#f2	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run001#f2	3	xfeed.meters.encore	-1	5	soak vs mod feed	1
soak-20260805-004135-run001#f3		xfeed.damage_dealt	39.0	36	soak vs mod feed	1
soak-20260805-004135-run001#f3		xfeed.n_cards_played	12	17	soak vs mod feed	1
soak-20260805-004135-run001#f3		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-004135-run001#f3	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run001#f3	2	xfeed.meters.encore	-1	4	soak vs mod feed	1
soak-20260805-004135-run001#f3	3	xfeed.meters.encore	-1	3	soak vs mod feed	1
soak-20260805-004135-run001#f3	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run001#f4		xfeed.hp_end	0	7	soak vs mod feed	1
soak-20260805-004135-run001#f4		xfeed.hp_lost	52	45	soak vs mod feed	1
soak-20260805-004135-run001#f4		xfeed.damage_dealt	30.0	45	soak vs mod feed	1
soak-20260805-004135-run001#f4		xfeed.damage_taken	45	48	soak vs mod feed	1
soak-20260805-004135-run001#f4		xfeed.n_cards_played	27	35	soak vs mod feed	1
soak-20260805-004135-run001#f4		xfeed.outcome	survived	died	soak vs mod feed	1
soak-20260805-004135-run001#f4	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run001#f4	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run001#f4	3	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run001#f4	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run001#f4	5	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run001#f4	6	xfeed.meters.encore	-1	3	soak vs mod feed	1
soak-20260805-004135-run001#f4	7	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run001#f4	8	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run002#f1		xfeed.damage_dealt	43.0	41	soak vs mod feed	1
soak-20260805-004135-run002#f1		xfeed.n_cards_played	13	19	soak vs mod feed	1
soak-20260805-004135-run002#f1		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-004135-run002#f1	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run002#f1	2	xfeed.meters.encore	-1	5	soak vs mod feed	1
soak-20260805-004135-run002#f1	3	xfeed.meters.encore	-1	2	soak vs mod feed	1
soak-20260805-004135-run002#f1	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run002#f1	5	xfeed.meters.encore	-1	5	soak vs mod feed	1
soak-20260805-004135-run002#f2		xfeed.damage_dealt	40.0	34	soak vs mod feed	1
soak-20260805-004135-run002#f2		xfeed.n_cards_played	12	17	soak vs mod feed	1
soak-20260805-004135-run002#f2		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-004135-run002#f2	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run002#f2	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run002#f2	3	xfeed.meters.encore	-1	3	soak vs mod feed	1
soak-20260805-004135-run002#f2	4	xfeed.meters.encore	-1	10	soak vs mod feed	1
soak-20260805-004135-run002#f3		xfeed.n_cards_played	14	18	soak vs mod feed	1
soak-20260805-004135-run002#f3		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-004135-run002#f3	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run002#f3	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run002#f3	3	xfeed.meters.encore	-1	7	soak vs mod feed	1
soak-20260805-004135-run002#f3	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run002#f4		xfeed.damage_dealt	54.0	34	soak vs mod feed	1
soak-20260805-004135-run002#f4		xfeed.n_cards_played	15	22	soak vs mod feed	1
soak-20260805-004135-run002#f4		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-004135-run002#f4	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run002#f4	2	xfeed.meters.encore	-1	10	soak vs mod feed	1
soak-20260805-004135-run002#f4	3	xfeed.meters.encore	-1	9	soak vs mod feed	1
soak-20260805-004135-run002#f4	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run002#f4	5	xfeed.meters.encore	-1	1	soak vs mod feed	1
soak-20260805-004135-run002#f4	6	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run002#f5		xfeed.damage_dealt	65.0	40	soak vs mod feed	1
soak-20260805-004135-run002#f5		xfeed.n_cards_played	16	22	soak vs mod feed	1
soak-20260805-004135-run002#f5		xfeed.outcome	survived	won	soak vs mod feed	1
soak-20260805-004135-run002#f5	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run002#f5	2	xfeed.meters.encore	-1	1	soak vs mod feed	1
soak-20260805-004135-run002#f5	3	xfeed.meters.encore	-1	1	soak vs mod feed	1
soak-20260805-004135-run002#f5	4	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run002#f5	5	xfeed.meters.encore	-1	4	soak vs mod feed	1
soak-20260805-004135-run002#f5	6	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run002#f6		xfeed.hp_end	0	9	soak vs mod feed	1
soak-20260805-004135-run002#f6		xfeed.hp_lost	10	1	soak vs mod feed	1
soak-20260805-004135-run002#f6		xfeed.damage_taken	1	5	soak vs mod feed	1
soak-20260805-004135-run002#f6		xfeed.n_cards_played	10	13	soak vs mod feed	1
soak-20260805-004135-run002#f6		xfeed.outcome	survived	died	soak vs mod feed	1
soak-20260805-004135-run002#f6	1	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run002#f6	2	xfeed.meters.encore	-1	0	soak vs mod feed	1
soak-20260805-004135-run002#f6	3	xfeed.meters.encore	-1	3	soak vs mod feed	1
soak-20260805-004135-run003#f1		xfeed.damage_dealt	45.0	38	soak vs mod feed	1
soak-20260805-004135-run003#f1		xfeed.n_cards_played	14	20	soak vs mod feed	1
soak-20260805-004135-run003#f1		xfeed.outcome	survived	won	soak vs mod feed	1
